"MES";"CONTADOR";"CONTADOR_TIPO";"CONTADOR_SENTIDO";"ZONA";"NUMERO";"TRIMESTRE";"YEAR"
2021-03-01;"Aurizberri-Espinal ";"Bicicletas";"Santiago de Compostela";"Camino de Santiago";78;"2021-1";2021
2021-03-01;"Puente la Reina-Gares";"Peatones";"Santiago de Compostela";"Camino de Santiago";896;"2021-1";2021
2021-03-01;"Puente la Reina-Gares";"Bicicletas";"Santiago de Compostela";"Camino de Santiago";78;"2021-1";2021
2021-03-01;"Puente la Reina-Gares";"Coches";"Santiago de Compostela";"Camino de Santiago";301;"2021-1";2021
2021-03-01;"Monreal";"Peatones";"Santiago de Compostela";"Camino de Santiago";1255;"2021-1";2021
2021-03-01;"Urederra";"Peatones";"Vuelta";"Recursos turístico ";3516;"2021-1";2021
2021-03-01;"Las Roscas";"Peatones";"Ida";"Recursos turístico ";489;"2021-1";2021
2021-03-01;"Xorroxin";"Peatones";"Vuelta";"Recursos turístico ";2425;"2021-1";2021
2021-03-01;"Amaiur";"Peatones";"Vuelta";"Recursos turístico ";1529;"2021-1";2021
2021-04-01;"Vía Verde Bidasoa (Doneztebe)";"Peatones";"Doneztebe - Pamplona";"Vías Verdes - Eurovelo";3731;"2021-2";2021
2021-04-01;"Vía Verde Bidasoa (Doneztebe)";"Bicicletas";"Doneztebe - Pamplona";"Vías Verdes - Eurovelo";1270;"2021-2";2021
2021-04-01;"Vía Verde Bidasoa (Doneztebe)";"Coches";"Doneztebe - Gipuzkoa";"Vías Verdes - Eurovelo";1296;"2021-2";2021
2021-04-01;"Vía Verde Plazaola (Lekunberri)";"Peatones";"Lekunberri - Gipuzkoa";"Vías Verdes - Eurovelo";2164;"2021-2";2021
2021-04-01;"Vía Verde Plazaola (Lekunberri)";"Bicicletas";"Lekunberri - Gipuzkoa";"Vías Verdes - Eurovelo";329;"2021-2";2021
2021-04-01;"Via Verde Plazaola (Irurtzun)";"Peatones";"Irurtzun - Gipuzkoa";"Vías Verdes - Eurovelo";2417;"2021-2";2021
2021-04-01;"Via Verde Plazaola (Irurtzun)";"Bicicletas";"Irurtzun - Pamplona";"Vías Verdes - Eurovelo";378;"2021-2";2021
2021-04-01;"Via Verde Plazaola (Irurtzun)";"Coches";"Irurtzun - Pamplona";"Vías Verdes - Eurovelo";2449;"2021-2";2021
2021-04-01;"Via Verde Vasco-Navarro (Ancín)";"Peatones";"Ancín - Estella";"Vías Verdes - Eurovelo";1161;"2021-2";2021
2021-04-01;"Via Verde Vasco-Navarro (Ancín)";"Bicicletas";"Ancín - Álava";"Vías Verdes - Eurovelo";737;"2021-2";2021
2021-04-01;"Via Verde Vasco-Navarro (Ancín)";"Coches";"Ancín - Álava";"Vías Verdes - Eurovelo";625;"2021-2";2021
2021-04-01;"Via Verde Tarazonica (Cascante)";"Peatones";"Cascante - Tudela ";"Vías Verdes - Eurovelo";1428;"2021-2";2021
2021-04-01;"Via Verde Tarazonica (Cascante)";"Bicicletas";"Cascante - Aragón";"Vías Verdes - Eurovelo";363;"2021-2";2021
2021-04-01;"Vía Verde Irati (Foz Lumbier)";"Peatones";"Lumbier - Liédena";"Vías Verdes - Eurovelo";11192;"2021-2";2021
2021-04-01;"Vía Verde Irati (Foz Lumbier)";"Bicicletas";"Lumbier - Liédena";"Vías Verdes - Eurovelo";404;"2021-2";2021
2021-04-01;"Eurovelo 1-Ederbidea (Gaztelu)";"Bicicletas";"Gaztelu - Gipuzkoa";"Vías Verdes - Eurovelo";16;"2021-2";2021
2021-04-01;"Eurovelo 1-Ederbidea (Gaztelu)";"Coches";"Gaztelu -Pamplona";"Vías Verdes - Eurovelo";1313;"2021-2";2021
2021-04-01;"Aurizberri-Espinal ";"Peatones";"Santiago de Compostela";"Camino de Santiago";1000;"2021-2";2021
2021-04-01;"Aurizberri-Espinal ";"Bicicletas";"Santiago de Compostela";"Camino de Santiago";178;"2021-2";2021
2021-04-01;"Puente la Reina-Gares";"Peatones";"Santiago de Compostela";"Camino de Santiago";1180;"2021-2";2021
2021-04-01;"Puente la Reina-Gares";"Bicicletas";"Santiago de Compostela";"Camino de Santiago";96;"2021-2";2021
2021-04-01;"Puente la Reina-Gares";"Coches";"Santiago de Compostela";"Camino de Santiago";261;"2021-2";2021
2021-04-01;"Monreal";"Peatones";"Santiago de Compostela";"Camino de Santiago";1740;"2021-2";2021
2021-04-01;"Urederra";"Peatones";"Ida";"Recursos turístico ";5319;"2021-2";2021
2021-04-01;"Las Roscas";"Peatones";"Ida";"Recursos turístico ";635;"2021-2";2021
2021-04-01;"Xorroxin";"Peatones";"Vuelta";"Recursos turístico ";3554;"2021-2";2021
2021-04-01;"Amaiur";"Peatones";"Ida";"Recursos turístico ";3729;"2021-2";2021
2021-05-01;"Vía Verde Bidasoa (Doneztebe)";"Peatones";"Doneztebe - Gipuzkoa";"Vías Verdes - Eurovelo";3297;"2021-2";2021
2021-05-01;"Vía Verde Bidasoa (Doneztebe)";"Bicicletas";"Doneztebe - Pamplona";"Vías Verdes - Eurovelo";1086;"2021-2";2021
2021-05-01;"Vía Verde Bidasoa (Doneztebe)";"Coches";"Doneztebe - Gipuzkoa";"Vías Verdes - Eurovelo";1404;"2021-2";2021
2021-05-01;"Vía Verde Plazaola (Lekunberri)";"Peatones";"Lekunberri - Gipuzkoa";"Vías Verdes - Eurovelo";1747;"2021-2";2021
2021-05-01;"Vía Verde Plazaola (Lekunberri)";"Bicicletas";"Lekunberri - Gipuzkoa";"Vías Verdes - Eurovelo";332;"2021-2";2021
2021-05-01;"Via Verde Plazaola (Irurtzun)";"Peatones";"Irurtzun - Gipuzkoa";"Vías Verdes - Eurovelo";2466;"2021-2";2021
2021-05-01;"Via Verde Plazaola (Irurtzun)";"Bicicletas";"Irurtzun - Pamplona";"Vías Verdes - Eurovelo";400;"2021-2";2021
2021-05-01;"Via Verde Plazaola (Irurtzun)";"Coches";"Irurtzun - Pamplona";"Vías Verdes - Eurovelo";2833;"2021-2";2021
2021-05-01;"Via Verde Vasco-Navarro (Ancín)";"Peatones";"Ancín - Estella";"Vías Verdes - Eurovelo";1712;"2021-2";2021
2021-05-01;"Via Verde Vasco-Navarro (Ancín)";"Bicicletas";"Ancín - Álava";"Vías Verdes - Eurovelo";709;"2021-2";2021
2021-05-01;"Via Verde Vasco-Navarro (Ancín)";"Coches";"Ancín - Estella";"Vías Verdes - Eurovelo";598;"2021-2";2021
2021-05-01;"Via Verde Tarazonica (Cascante)";"Peatones";"Cascante - Aragón";"Vías Verdes - Eurovelo";1627;"2021-2";2021
2021-05-01;"Via Verde Tarazonica (Cascante)";"Bicicletas";"Cascante - Aragón";"Vías Verdes - Eurovelo";588;"2021-2";2021
2021-05-01;"Vía Verde Irati (Foz Lumbier)";"Peatones";"Lumbier - Liédena";"Vías Verdes - Eurovelo";8180;"2021-2";2021
2021-05-01;"Vía Verde Irati (Foz Lumbier)";"Bicicletas";"Lumbier - Liédena";"Vías Verdes - Eurovelo";440;"2021-2";2021
2021-05-01;"Eurovelo 1-Ederbidea (Gaztelu)";"Bicicletas";"Gaztelu - Gipuzkoa";"Vías Verdes - Eurovelo";8;"2021-2";2021
2021-05-01;"Eurovelo 1-Ederbidea (Gaztelu)";"Coches";"Gaztelu - Gipuzkoa";"Vías Verdes - Eurovelo";1386;"2021-2";2021
2021-05-01;"Aurizberri-Espinal ";"Peatones";"Santiago de Compostela";"Camino de Santiago";1101;"2021-2";2021
2021-05-01;"Aurizberri-Espinal ";"Bicicletas";"Santiago de Compostela";"Camino de Santiago";256;"2021-2";2021
2021-05-01;"Puente la Reina-Gares";"Peatones";"Santiago de Compostela";"Camino de Santiago";1699;"2021-2";2021
2021-05-01;"Puente la Reina-Gares";"Bicicletas";"Santiago de Compostela";"Camino de Santiago";143;"2021-2";2021
2021-05-01;"Puente la Reina-Gares";"Coches";"Santiago de Compostela";"Camino de Santiago";368;"2021-2";2021
2021-05-01;"Monreal";"Peatones";"Santiago de Compostela";"Camino de Santiago";2453;"2021-2";2021
2021-05-01;"Urederra";"Peatones";"Ida";"Recursos turístico ";5881;"2021-2";2021
2021-05-01;"Las Roscas";"Peatones";"Ida";"Recursos turístico ";594;"2021-2";2021
2021-05-01;"Xorroxin";"Peatones";"Vuelta";"Recursos turístico ";2117;"2021-2";2021
2021-05-01;"Amaiur";"Peatones";"Vuelta";"Recursos turístico ";1128;"2021-2";2021
2021-06-01;"Vía Verde Bidasoa (Doneztebe)";"Peatones";"Doneztebe - Pamplona";"Vías Verdes - Eurovelo";2886;"2021-2";2021
2021-06-01;"Vía Verde Bidasoa (Doneztebe)";"Bicicletas";"Doneztebe - Pamplona";"Vías Verdes - Eurovelo";1280;"2021-2";2021
2021-06-01;"Vía Verde Bidasoa (Doneztebe)";"Coches";"Doneztebe - Gipuzkoa";"Vías Verdes - Eurovelo";1232;"2021-2";2021
2021-06-01;"Vía Verde Plazaola (Lekunberri)";"Peatones";"Lekunberri - Gipuzkoa";"Vías Verdes - Eurovelo";2250;"2021-2";2021
2021-06-01;"Vía Verde Plazaola (Lekunberri)";"Bicicletas";"Lekunberri - Gipuzkoa";"Vías Verdes - Eurovelo";283;"2021-2";2021
2021-06-01;"Via Verde Plazaola (Irurtzun)";"Peatones";"Irurtzun - Gipuzkoa";"Vías Verdes - Eurovelo";1734;"2021-2";2021
2021-06-01;"Via Verde Plazaola (Irurtzun)";"Bicicletas";"Irurtzun - Pamplona";"Vías Verdes - Eurovelo";284;"2021-2";2021
2021-06-01;"Via Verde Plazaola (Irurtzun)";"Coches";"Irurtzun - Pamplona";"Vías Verdes - Eurovelo";2309;"2021-2";2021
2021-06-01;"Via Verde Vasco-Navarro (Ancín)";"Peatones";"Ancín - Estella";"Vías Verdes - Eurovelo";1360;"2021-2";2021
2021-06-01;"Via Verde Vasco-Navarro (Ancín)";"Bicicletas";"Ancín - Álava";"Vías Verdes - Eurovelo";763;"2021-2";2021
2021-06-01;"Via Verde Vasco-Navarro (Ancín)";"Coches";"Ancín - Estella";"Vías Verdes - Eurovelo";535;"2021-2";2021
2021-06-01;"Via Verde Tarazonica (Cascante)";"Peatones";"Cascante - Aragón";"Vías Verdes - Eurovelo";1560;"2021-2";2021
2021-06-01;"Via Verde Tarazonica (Cascante)";"Bicicletas";"Cascante - Aragón";"Vías Verdes - Eurovelo";545;"2021-2";2021
2021-06-01;"Vía Verde Irati (Foz Lumbier)";"Peatones";"Lumbier - Liédena";"Vías Verdes - Eurovelo";9124;"2021-2";2021
2021-06-01;"Vía Verde Irati (Foz Lumbier)";"Bicicletas";"Lumbier - Liédena";"Vías Verdes - Eurovelo";373;"2021-2";2021
2021-06-01;"Eurovelo 1-Ederbidea (Gaztelu)";"Bicicletas";"Gaztelu -Pamplona";"Vías Verdes - Eurovelo";8;"2021-2";2021
2021-06-01;"Eurovelo 1-Ederbidea (Gaztelu)";"Coches";"Gaztelu -Pamplona";"Vías Verdes - Eurovelo";1230;"2021-2";2021
2021-06-01;"Aurizberri-Espinal ";"Peatones";"Santiago de Compostela";"Camino de Santiago";2459;"2021-2";2021
2021-06-01;"Aurizberri-Espinal ";"Bicicletas";"Santiago de Compostela";"Camino de Santiago";378;"2021-2";2021
2021-06-01;"Puente la Reina-Gares";"Peatones";"Santiago de Compostela";"Camino de Santiago";2878;"2021-2";2021
2021-06-01;"Puente la Reina-Gares";"Bicicletas";"Santiago de Compostela";"Camino de Santiago";159;"2021-2";2021
2021-06-01;"Puente la Reina-Gares";"Coches";"Santiago de Compostela";"Camino de Santiago";257;"2021-2";2021
2021-06-01;"Monreal";"Peatones";"Santiago de Compostela";"Camino de Santiago";2224;"2021-2";2021
2021-06-01;"Urederra";"Peatones";"Vuelta";"Recursos turístico ";10907;"2021-2";2021
2021-06-01;"Las Roscas";"Peatones";"Vuelta";"Recursos turístico ";668;"2021-2";2021
2021-06-01;"Xorroxin";"Peatones";"Vuelta";"Recursos turístico ";3621;"2021-2";2021
2021-06-01;"Amaiur";"Peatones";"Vuelta";"Recursos turístico ";2550;"2021-2";2021
2021-07-01;"Vía Verde Bidasoa (Doneztebe)";"Peatones";"Doneztebe - Gipuzkoa";"Vías Verdes - Eurovelo";4026;"2021-3";2021
2021-07-01;"Vía Verde Bidasoa (Doneztebe)";"Bicicletas";"Doneztebe - Pamplona";"Vías Verdes - Eurovelo";1921;"2021-3";2021
2021-07-01;"Vía Verde Bidasoa (Doneztebe)";"Coches";"Doneztebe - Gipuzkoa";"Vías Verdes - Eurovelo";1190;"2021-3";2021
2021-07-01;"Vía Verde Plazaola (Lekunberri)";"Peatones";"Lekunberri - Gipuzkoa";"Vías Verdes - Eurovelo";1624;"2021-3";2021
2021-07-01;"Vía Verde Plazaola (Lekunberri)";"Bicicletas";"Lekunberri - Gipuzkoa";"Vías Verdes - Eurovelo";346;"2021-3";2021
2021-07-01;"Via Verde Plazaola (Irurtzun)";"Peatones";"Irurtzun - Pamplona";"Vías Verdes - Eurovelo";3225;"2021-3";2021
2021-07-01;"Via Verde Plazaola (Irurtzun)";"Bicicletas";"Irurtzun - Pamplona";"Vías Verdes - Eurovelo";421;"2021-3";2021
2021-07-01;"Via Verde Plazaola (Irurtzun)";"Coches";"Irurtzun - Pamplona";"Vías Verdes - Eurovelo";3296;"2021-3";2021
2021-07-01;"Via Verde Vasco-Navarro (Ancín)";"Peatones";"Ancín - Álava";"Vías Verdes - Eurovelo";1275;"2021-3";2021
2021-07-01;"Via Verde Vasco-Navarro (Ancín)";"Bicicletas";"Ancín - Álava";"Vías Verdes - Eurovelo";1231;"2021-3";2021
2021-07-01;"Via Verde Vasco-Navarro (Ancín)";"Coches";"Ancín - Álava";"Vías Verdes - Eurovelo";911;"2021-3";2021
2021-07-01;"Via Verde Tarazonica (Cascante)";"Peatones";"Cascante - Aragón";"Vías Verdes - Eurovelo";1489;"2021-3";2021
2021-07-01;"Via Verde Tarazonica (Cascante)";"Bicicletas";"Cascante - Aragón";"Vías Verdes - Eurovelo";451;"2021-3";2021
2021-07-01;"Vía Verde Irati (Foz Lumbier)";"Peatones";"Liédena - Lumbier";"Vías Verdes - Eurovelo";15493;"2021-3";2021
2021-07-01;"Vía Verde Irati (Foz Lumbier)";"Bicicletas";"Liédena - Lumbier";"Vías Verdes - Eurovelo";437;"2021-3";2021
2021-07-01;"Eurovelo 1-Ederbidea (Gaztelu)";"Bicicletas";"Gaztelu -Pamplona";"Vías Verdes - Eurovelo";6;"2021-3";2021
2021-07-01;"Eurovelo 1-Ederbidea (Gaztelu)";"Coches";"Gaztelu -Pamplona";"Vías Verdes - Eurovelo";1455;"2021-3";2021
2021-07-01;"Aurizberri-Espinal ";"Peatones";"Santiago de Compostela";"Camino de Santiago";5360;"2021-3";2021
2021-07-01;"Aurizberri-Espinal ";"Bicicletas";"Santiago de Compostela";"Camino de Santiago";394;"2021-3";2021
2021-07-01;"Aurizberri-Espinal ";"Coches";"Santiago de Compostela";"Camino de Santiago";175;"2021-3";2021
2021-07-01;"Puente la Reina-Gares";"Peatones";"Santiago de Compostela";"Camino de Santiago";4387;"2021-3";2021
2021-07-01;"Puente la Reina-Gares";"Bicicletas";"Santiago de Compostela";"Camino de Santiago";222;"2021-3";2021
2021-07-01;"Puente la Reina-Gares";"Coches";"Santiago de Compostela";"Camino de Santiago";490;"2021-3";2021
2021-07-01;"Monreal";"Peatones";"Santiago de Compostela";"Camino de Santiago";3852;"2021-3";2021
2021-07-01;"Urederra";"Peatones";"Ida";"Recursos turístico ";13187;"2021-3";2021
2021-07-01;"Las Roscas";"Peatones";"Vuelta";"Recursos turístico ";3065;"2021-3";2021
2021-07-01;"Xorroxin";"Peatones";"Vuelta";"Recursos turístico ";6755;"2021-3";2021
2021-07-01;"Amaiur";"Peatones";"Vuelta";"Recursos turístico ";5953;"2021-3";2021
2021-08-01;"Vía Verde Bidasoa (Doneztebe)";"Peatones";"Doneztebe - Gipuzkoa";"Vías Verdes - Eurovelo";8645;"2021-3";2021
2021-08-01;"Vía Verde Bidasoa (Doneztebe)";"Bicicletas";"Doneztebe - Pamplona";"Vías Verdes - Eurovelo";2878;"2021-3";2021
2021-08-01;"Vía Verde Bidasoa (Doneztebe)";"Coches";"Doneztebe - Gipuzkoa";"Vías Verdes - Eurovelo";1391;"2021-3";2021
2021-08-01;"Vía Verde Plazaola (Lekunberri)";"Peatones";"Lekunberri - Gipuzkoa";"Vías Verdes - Eurovelo";3704;"2021-3";2021
2021-08-01;"Vía Verde Plazaola (Lekunberri)";"Bicicletas";"Lekunberri - Gipuzkoa";"Vías Verdes - Eurovelo";538;"2021-3";2021
2021-08-01;"Via Verde Plazaola (Irurtzun)";"Peatones";"Irurtzun - Pamplona";"Vías Verdes - Eurovelo";6086;"2021-3";2021
2021-08-01;"Via Verde Plazaola (Irurtzun)";"Bicicletas";"Irurtzun - Pamplona";"Vías Verdes - Eurovelo";734;"2021-3";2021
2021-08-01;"Via Verde Plazaola (Irurtzun)";"Coches";"Irurtzun - Gipuzkoa";"Vías Verdes - Eurovelo";3548;"2021-3";2021
2021-08-01;"Via Verde Vasco-Navarro (Ancín)";"Peatones";"Ancín - Álava";"Vías Verdes - Eurovelo";3395;"2021-3";2021
2021-08-01;"Via Verde Vasco-Navarro (Ancín)";"Bicicletas";"Ancín - Estella";"Vías Verdes - Eurovelo";1707;"2021-3";2021
2021-08-01;"Via Verde Vasco-Navarro (Ancín)";"Coches";"Ancín - Álava";"Vías Verdes - Eurovelo";879;"2021-3";2021
2021-08-01;"Via Verde Tarazonica (Cascante)";"Peatones";"Cascante - Aragón";"Vías Verdes - Eurovelo";1885;"2021-3";2021
2021-08-01;"Via Verde Tarazonica (Cascante)";"Bicicletas";"Cascante - Aragón";"Vías Verdes - Eurovelo";521;"2021-3";2021
2021-08-01;"Vía Verde Irati (Foz Lumbier)";"Peatones";"Lumbier - Liédena";"Vías Verdes - Eurovelo";31793;"2021-3";2021
2021-08-01;"Vía Verde Irati (Foz Lumbier)";"Bicicletas";"Lumbier - Liédena";"Vías Verdes - Eurovelo";787;"2021-3";2021
2021-08-01;"Eurovelo 1-Ederbidea (Gaztelu)";"Bicicletas";"Gaztelu - Gipuzkoa";"Vías Verdes - Eurovelo";69;"2021-3";2021
2021-08-01;"Eurovelo 1-Ederbidea (Gaztelu)";"Coches";"Gaztelu - Gipuzkoa";"Vías Verdes - Eurovelo";1424;"2021-3";2021
2021-08-01;"Aurizberri-Espinal ";"Peatones";"Santiago de Compostela";"Camino de Santiago";8305;"2021-3";2021
2021-08-01;"Aurizberri-Espinal ";"Bicicletas";"Santiago de Compostela";"Camino de Santiago";597;"2021-3";2021
2021-08-01;"Aurizberri-Espinal ";"Coches";"Santiago de Compostela";"Camino de Santiago";160;"2021-3";2021
2021-08-01;"Puente la Reina-Gares";"Peatones";"Santiago de Compostela";"Camino de Santiago";5642;"2021-3";2021
2021-08-01;"Puente la Reina-Gares";"Bicicletas";"Santiago de Compostela";"Camino de Santiago";256;"2021-3";2021
2021-08-01;"Puente la Reina-Gares";"Coches";"Santiago de Compostela";"Camino de Santiago";615;"2021-3";2021
2021-08-01;"Monreal";"Peatones";"Santiago de Compostela";"Camino de Santiago";4689;"2021-3";2021
2021-08-01;"Urederra";"Peatones";"Vuelta";"Recursos turístico ";14257;"2021-3";2021
2021-08-01;"Las Roscas";"Peatones";"Ida";"Recursos turístico ";3266;"2021-3";2021
2021-08-01;"Xorroxin";"Peatones";"Vuelta";"Recursos turístico ";12953;"2021-3";2021
2021-08-01;"Amaiur";"Peatones";"Vuelta";"Recursos turístico ";11579;"2021-3";2021
2021-09-01;"Vía Verde Bidasoa (Doneztebe)";"Peatones";"Doneztebe - Gipuzkoa";"Vías Verdes - Eurovelo";4738;"2021-3";2021
2021-09-01;"Vía Verde Bidasoa (Doneztebe)";"Bicicletas";"Doneztebe - Pamplona";"Vías Verdes - Eurovelo";1229;"2021-3";2021
2021-09-01;"Vía Verde Bidasoa (Doneztebe)";"Coches";"Doneztebe - Gipuzkoa";"Vías Verdes - Eurovelo";1183;"2021-3";2021
2021-09-01;"Vía Verde Plazaola (Lekunberri)";"Peatones";"Lekunberri - Gipuzkoa";"Vías Verdes - Eurovelo";1853;"2021-3";2021
2021-09-01;"Vía Verde Plazaola (Lekunberri)";"Bicicletas";"Lekunberri - Gipuzkoa";"Vías Verdes - Eurovelo";188;"2021-3";2021
2021-09-01;"Via Verde Plazaola (Irurtzun)";"Peatones";"Irurtzun - Pamplona";"Vías Verdes - Eurovelo";4287;"2021-3";2021
2021-09-01;"Via Verde Plazaola (Irurtzun)";"Bicicletas";"Irurtzun - Pamplona";"Vías Verdes - Eurovelo";428;"2021-3";2021
2021-09-01;"Via Verde Plazaola (Irurtzun)";"Coches";"Irurtzun - Pamplona";"Vías Verdes - Eurovelo";2809;"2021-3";2021
2021-09-01;"Via Verde Vasco-Navarro (Ancín)";"Peatones";"Ancín - Álava";"Vías Verdes - Eurovelo";952;"2021-3";2021
2021-09-01;"Via Verde Vasco-Navarro (Ancín)";"Bicicletas";"Ancín - Estella";"Vías Verdes - Eurovelo";725;"2021-3";2021
2021-09-01;"Via Verde Vasco-Navarro (Ancín)";"Coches";"Ancín - Estella";"Vías Verdes - Eurovelo";687;"2021-3";2021
2021-09-01;"Via Verde Tarazonica (Cascante)";"Peatones";"Cascante - Tudela ";"Vías Verdes - Eurovelo";1470;"2021-3";2021
2021-09-01;"Via Verde Tarazonica (Cascante)";"Bicicletas";"Cascante - Aragón";"Vías Verdes - Eurovelo";419;"2021-3";2021
2021-09-01;"Vía Verde Irati (Foz Lumbier)";"Peatones";"Lumbier - Liédena";"Vías Verdes - Eurovelo";324;"2021-3";2021
2021-09-01;"Vía Verde Irati (Foz Lumbier)";"Bicicletas";"Liédena - Lumbier";"Vías Verdes - Eurovelo";11699;"2021-3";2021
2021-09-01;"Eurovelo 1-Ederbidea (Gaztelu)";"Bicicletas";"Gaztelu - Gipuzkoa";"Vías Verdes - Eurovelo";55;"2021-3";2021
2021-09-01;"Eurovelo 1-Ederbidea (Gaztelu)";"Coches";"Gaztelu - Gipuzkoa";"Vías Verdes - Eurovelo";1295;"2021-3";2021
2021-09-01;"Aurizberri-Espinal ";"Peatones";"Santiago de Compostela";"Camino de Santiago";8185;"2021-3";2021
2021-09-01;"Aurizberri-Espinal ";"Bicicletas";"Santiago de Compostela";"Camino de Santiago";435;"2021-3";2021
2021-09-01;"Aurizberri-Espinal ";"Coches";"Santiago de Compostela";"Camino de Santiago";93;"2021-3";2021
2021-09-01;"Puente la Reina-Gares";"Peatones";"Santiago de Compostela";"Camino de Santiago";7119;"2021-3";2021
2021-09-01;"Puente la Reina-Gares";"Bicicletas";"Santiago de Compostela";"Camino de Santiago";224;"2021-3";2021
2021-09-01;"Puente la Reina-Gares";"Coches";"Santiago de Compostela";"Camino de Santiago";371;"2021-3";2021
2021-09-01;"Monreal";"Peatones";"Santiago de Compostela";"Camino de Santiago";3151;"2021-3";2021
2021-09-01;"Urederra";"Peatones";"Vuelta";"Recursos turístico ";8692;"2021-3";2021
2021-09-01;"Las Roscas";"Peatones";"Vuelta";"Recursos turístico ";2550;"2021-3";2021
2021-09-01;"Xorroxin";"Peatones";"Vuelta";"Recursos turístico ";4832;"2021-3";2021
2021-09-01;"Amaiur";"Peatones";"Vuelta";"Recursos turístico ";3835;"2021-3";2021
2021-10-01;"Vía Verde Bidasoa (Doneztebe)";"Peatones";"Doneztebe - Gipuzkoa";"Vías Verdes - Eurovelo";4125;"2021-4";2021
2021-10-01;"Vía Verde Bidasoa (Doneztebe)";"Bicicletas";"Doneztebe - Pamplona";"Vías Verdes - Eurovelo";946;"2021-4";2021
2021-10-01;"Vía Verde Bidasoa (Doneztebe)";"Coches";"Doneztebe - Gipuzkoa";"Vías Verdes - Eurovelo";1149;"2021-4";2021
2021-10-01;"Vía Verde Plazaola (Lekunberri)";"Peatones";"Lekunberri - Gipuzkoa";"Vías Verdes - Eurovelo";2621;"2021-4";2021
2021-10-01;"Vía Verde Plazaola (Lekunberri)";"Bicicletas";"Lekunberri - Gipuzkoa";"Vías Verdes - Eurovelo";226;"2021-4";2021
2021-10-01;"Via Verde Plazaola (Irurtzun)";"Peatones";"Irurtzun - Gipuzkoa";"Vías Verdes - Eurovelo";3751;"2021-4";2021
2021-10-01;"Via Verde Plazaola (Irurtzun)";"Bicicletas";"Irurtzun - Pamplona";"Vías Verdes - Eurovelo";298;"2021-4";2021
2021-10-01;"Via Verde Plazaola (Irurtzun)";"Coches";"Irurtzun - Pamplona";"Vías Verdes - Eurovelo";2843;"2021-4";2021
2021-10-01;"Via Verde Vasco-Navarro (Ancín)";"Peatones";"Ancín - Álava";"Vías Verdes - Eurovelo";836;"2021-4";2021
2021-10-01;"Via Verde Vasco-Navarro (Ancín)";"Bicicletas";"Ancín - Álava";"Vías Verdes - Eurovelo";588;"2021-4";2021
2021-10-01;"Via Verde Vasco-Navarro (Ancín)";"Coches";"Ancín - Estella";"Vías Verdes - Eurovelo";645;"2021-4";2021
2021-10-01;"Via Verde Tarazonica (Cascante)";"Peatones";"Cascante - Aragón";"Vías Verdes - Eurovelo";1416;"2021-4";2021
2021-10-01;"Via Verde Tarazonica (Cascante)";"Bicicletas";"Cascante - Aragón";"Vías Verdes - Eurovelo";363;"2021-4";2021
2021-10-01;"Vía Verde Irati (Foz Lumbier)";"Peatones";"Lumbier - Liédena";"Vías Verdes - Eurovelo";13879;"2021-4";2021
2021-10-01;"Vía Verde Irati (Foz Lumbier)";"Bicicletas";"Lumbier - Liédena";"Vías Verdes - Eurovelo";285;"2021-4";2021
2021-10-01;"Eurovelo 1-Ederbidea (Gaztelu)";"Bicicletas";"Gaztelu -Pamplona";"Vías Verdes - Eurovelo";35;"2021-4";2021
2021-10-01;"Eurovelo 1-Ederbidea (Gaztelu)";"Coches";"Gaztelu - Gipuzkoa";"Vías Verdes - Eurovelo";1381;"2021-4";2021
2021-10-01;"Aurizberri-Espinal ";"Peatones";"Santiago de Compostela";"Camino de Santiago";5228;"2021-4";2021
